trial,target_cv,spatial_mode,budget_fraction,budget_rows,target_importance,paper_importance,paper_rows,paper_chunks,paper_runs,paper_run_length_median,paper_rows_beyond_profile_fraction,paper_aff_ms,paper_two_line_ms,paper_released_ms,paper_tail_linear_ms,paper_block_split_ms,quant_importance,quant_rows,quant_chunks,quant_runs,quant_run_length_median,quant_rows_beyond_profile_fraction,quant_aff_ms,quant_two_line_ms,quant_released_ms,quant_tail_linear_ms,quant_block_split_ms,global_supported_importance,global_supported_rows,global_supported_chunks,global_supported_runs,global_supported_run_length_median,global_supported_rows_beyond_profile_fraction,global_supported_aff_ms,global_supported_two_line_ms,global_supported_released_ms,global_supported_tail_linear_ms,global_supported_block_split_ms,lookup_supported_importance,lookup_supported_rows,lookup_supported_chunks,lookup_supported_runs,lookup_supported_run_length_median,lookup_supported_rows_beyond_profile_fraction,lookup_supported_aff_ms,lookup_supported_two_line_ms,lookup_supported_released_ms,lookup_supported_tail_linear_ms,lookup_supported_block_split_ms,global_quant_same_mask,quant_importance_overshoot,quant_saving_vs_paper_two_line_pct,quant_win_two_line,quant_saving_vs_paper_released_pct,quant_win_released,quant_saving_vs_paper_tail_linear_pct,quant_win_tail_linear,quant_saving_vs_paper_block_split_pct,quant_win_block_split,global_supported_importance_overshoot,global_supported_saving_vs_paper_two_line_pct,global_supported_win_two_line,global_supported_saving_vs_paper_released_pct,global_supported_win_released,global_supported_saving_vs_paper_tail_linear_pct,global_supported_win_tail_linear,global_supported_saving_vs_paper_block_split_pct,global_supported_win_block_split,lookup_supported_importance_overshoot,lookup_supported_saving_vs_paper_two_line_pct,lookup_supported_win_two_line,lookup_supported_saving_vs_paper_released_pct,lookup_supported_win_released,lookup_supported_saving_vs_paper_tail_linear_pct,lookup_supported_win_tail_linear,lookup_supported_saving_vs_paper_block_split_pct,lookup_supported_win_block_split,global_saving_vs_quant_two_line_pct,lookup_saving_vs_two_line_global_two_line_pct,global_saving_vs_quant_released_pct,lookup_saving_vs_two_line_global_released_pct,global_saving_vs_quant_tail_linear_pct,lookup_saving_vs_two_line_global_tail_linear_pct,global_saving_vs_quant_block_split_pct,lookup_saving_vs_two_line_global_block_split_pct,exact_coverage_importance,exact_coverage_rows,exact_coverage_chunks,exact_coverage_runs,exact_coverage_run_length_median,exact_coverage_rows_beyond_profile_fraction,exact_coverage_aff_ms,exact_coverage_two_line_ms,exact_coverage_released_ms,exact_coverage_tail_linear_ms,exact_coverage_block_split_ms,exact_coverage_importance_overshoot,exact_coverage_saving_vs_paper_two_line_pct,exact_coverage_win_two_line,exact_saving_vs_two_line_global_two_line_pct,exact_coverage_saving_vs_paper_released_pct,exact_coverage_win_released,exact_saving_vs_two_line_global_released_pct,exact_coverage_saving_vs_paper_tail_linear_pct,exact_coverage_win_tail_linear,exact_saving_vs_two_line_global_tail_linear_pct,exact_coverage_saving_vs_paper_block_split_pct,exact_coverage_win_block_split,exact_saving_vs_two_line_global_block_split_pct,exact_runtime_ms,exact_peak_labels,exact_generated_labels,exact_checkpoint_labels,exact_dual_multiplier
0,2.48,local,0.75,3648,0.9610955177214244,0.9610955177214244,3648,41,9:336;360:252;621:108;747:30;837:120;963:60;1026:132;1170:126;1314:78;1440:54;1503:138;1647:78;1740:36;1782:48;1908:84;2007:96;2106:66;2223:30;2304:114;2421:42;2529:48;2664:30;2817:84;2916:66;2997:30;3141:66;3240:48;3303:114;3420:186;3609:114;3726:30;3780:78;3861:48;3933:60;4041:222;4266:42;4365:120;4509:102;4653:48;4707:42;4788:42,66.0,0.2730263157894737,1.3436007724711132,1.379103532682997,1.370617132487603,1.3538966640524397,1.3881359405610592,0.9638016968377411,3432,22,40:176;264:135;409:166;622:153;854:218;1120:271;1438:251;1711:108;1889:105;2078:175;2311:146;2529:70;2664:21;2922:122;3141:119;3307:209;3539:197;3860:135;4041:156;4239:84;4377:240;4657:175,154.5,0.7380536130536131,1.0817347309044343,1.1423787655909945,1.159958851957475,1.1341091927688112,1.2479921666866514,0.9638016968377411,3432,22,40:176;264:135;409:166;622:153;854:218;1120:271;1438:251;1711:108;1889:105;2078:175;2311:146;2529:70;2664:21;2922:122;3141:119;3307:209;3539:197;3860:135;4041:156;4239:84;4377:240;4657:175,154.5,0.7380536130536131,1.0817347309044343,1.1423787655909945,1.159958851957475,1.1341091927688112,1.2479921666866514,0.9625760253897355,3348,26,40:176;264:135;409:167;598:178;852:220;1120:84;1222:169;1438:251;1712:107;1889:105;2077:92;2220:40;2313:144;2529:71;2660:32;2926:117;3141:118;3307:210;3539:197;3860:135;4053:144;4239:84;4377:150;4544:78;4657:89;4781:55,126.5,0.513142174432497,1.1051858031787771,1.1451362699829966,1.1470040732136348,1.1305495596705937,1.211510542221569,1.0,0.0027061791163166538,17.16511933164748,1.0,15.36959341430335,1.0,16.233696198480008,1.0,10.095824895778161,1.0,0.0027061791163166538,17.16511933164748,1.0,15.36959341430335,1.0,16.233696198480008,1.0,10.095824895778161,1.0,0.001480507668311093,16.96517028310597,1.0,16.31477193548,1.0,16.496613834126062,1.0,12.723926611114278,1.0,0.0,-0.24138267228519528,0.0,1.116830887749043,0.0,0.3138704033892048,0.0,2.9232254367380306,0.9610978361924489,3388.0,22.0,93:124;264:134;409:167;622:154;854:218;1120:271;1438:251;1711:108;1883:112;2078:175;2311:146;2529:70;2664:21;2922:122;3141:119;3307:209;3539:197;3860:135;4041:156;4239:84;4377:240;4657:175,150.0,0.6962809917355371,1.0709691508660664,1.1284520586343925,1.1462960123217971,1.121591115494877,1.2242977196163418,2.3184710244983364e-06,18.174956999854174,1.0,1.219097148518622,16.366431941403945,1.0,1.1778727851096904,17.158292410754093,1.0,1.1037806018812546,11.802750448093501,1.0,1.8986054322133294,5825.289374,137466.0,331338926.0,2572296.0,5.180804061081756
0,2.48,local,0.875,4256,0.981786929634529,0.981786929634529,4254,42,9:336;348:264;621:108;747:30;837:120;963:60;1026:132;1170:222;1422:78;1503:138;1647:78;1740:90;1836:156;2007:96;2106:66;2187:66;2259:42;2304:114;2421:42;2475:102;2583:42;2664:30;2817:84;2916:66;2997:30;3033:96;3141:66;3240:48;3303:114;3420:186;3609:114;3726:30;3780:78;3861:48;3915:78;4005:258;4266:42;4311:174;4491:120;4617:84;4707:42;4752:84,84.0,0.3751763046544429,1.5028730560864394,1.553592936551174,1.545910633588517,1.522599109131194,1.5846116362855138,0.9818704612691409,3842,22,13:204;264:136;408:204;620:156;845:229;1119:272;1438:253;1710:112;1877:121;2049:205;2305:153;2528:163;2820:31;2886:158;3140:148;3306:212;3538:214;3824:174;4026:172;4226:97;4376:253;4657:175,173.0,0.870640291514836,1.1820503630801338,1.2645382980041022,1.2887741303067153,1.2536507396623107,1.398240324854644,0.9818704612691409,3842,22,13:204;264:136;408:204;620:156;845:229;1119:272;1438:253;1710:112;1877:121;2049:205;2305:153;2528:163;2820:31;2886:158;3140:148;3306:212;3538:214;3824:174;4026:172;4226:97;4376:253;4657:175,173.0,0.870640291514836,1.1820503630801338,1.2645382980041022,1.2887741303067153,1.2536507396623107,1.398240324854644,0.9817910202730671,3775,26,13:204;264:135;408:204;620:156;845:229;1120:137;1258:135;1438:253;1710:112;1883:112;2049:144;2218:53;2305:153;2528:73;2659:39;2819:32;2886:158;3140:148;3306:212;3538:214;3824:174;4026:172;4226:98;4376:154;4543:205;4776:69,150.5,0.6982781456953643,1.2096608640056643,1.2684127682469355,1.2822984717103272,1.2581775193204578,1.382077820882902,1.0,8.353163461194413e-05,18.605558235141384,1.0,16.633335569010978,1.0,17.663767688813834,1.0,11.761324173268262,1.0,8.353163461194413e-05,18.605558235141384,1.0,16.633335569010978,1.0,17.663767688813834,1.0,11.761324173268262,1.0,4.0906385381234145e-06,18.35617049967483,1.0,17.052225151350953,1.0,17.366461613235607,1.0,12.781290428825265,1.0,0.0,-0.3063940608954763,0.0,0.5024665256779248,0.0,-0.36108778265999675,0.0,1.1559174545636264,0.9817913882998233,3840.0,22.0,13:204;264:136;408:204;620:156;845:229;1120:271;1438:253;1710:112;1877:121;2049:205;2305:153;2529:162;2820:31;2886:158;3140:148;3306:212;3538:214;3824:174;4026:172;4226:97;4376:253;4657:175,173.0,0.8705729166666667,1.1815610185329353,1.2638876589572894,1.2881094939735493,1.2530670461223996,1.397441429199001,4.458665294304609e-06,18.64743786985813,1.0,0.05145269604248659,16.67632876141972,1.0,0.051571203792533105,17.70210302845844,1.0,0.04655950189670355,11.811740037783537,1.0,0.05713578999562152,878.727202,73.0,229496.0,1775.0,8.552883963475594
0,2.48,random,0.125,608,0.2186768005012969,0.2186768005012969,606,9,1107:30;1953:48;2079:108;2628:66;4194:84;4320:66;4437:48;4563:60;4662:96,66.0,0.0,0.24727937012868945,0.24707683481267634,0.237980298224939,0.237980298224939,0.237980298224939,0.2263737259926614,708,5,1852:148;2079:106;2636:101;4320:158;4563:195,148.0,0.7076271186440678,0.22823239877913323,0.23547917894054865,0.23963236022848344,0.23704797247242604,0.2671498245511523,0.2263737259926614,708,5,1852:148;2079:106;2636:101;4320:158;4563:195,148.0,0.7076271186440678,0.22823239877913323,0.23547917894054865,0.23963236022848344,0.23704797247242604,0.2671498245511523,0.22579990287050017,669,7,1948:55;2079:107;2633:105;3827:78;4320:158;4551:71;4663:95,95.0,0.23617339312406577,0.24069195173710256,0.24213584530850882,0.2353205331764914,0.2348233131607846,0.24674429372740764,1.0,0.007696925491364498,4.693947079628313,1.0,-0.6942011653346736,0.0,0.3917659400660578,1.0,-12.257118149605105,0.0,0.007696925491364498,4.693947079628313,1.0,-0.6942011653346736,0.0,0.3917659400660578,1.0,-12.257118149605105,0.0,0.007123102369203271,1.999778533634522,1.0,1.117640858628377,1.0,1.3265741272289633,1.0,-3.682655903802967,0.0,0.0,-2.826859851435426,0.0,1.7993509089844206,0.0,0.9384848511624355,0.0,7.638234783806697,0.21870199695560397,680.0,5.0,1852:148;2079:107;2636:101;4363:129;4563:195,129.0,0.5044117647058823,0.22138157511835374,0.226769322300064,0.23056950509221685,0.22848233735186624,0.2466632088639695,2.5196454307069294e-05,8.219108249467688,1.0,3.698779942953523,3.114036408895271,1.0,3.7819830041424196,3.991070245695416,1.0,3.613460613571029,-3.6485838129437953,0.0,7.668586614871675,1509.26544,10650.0,11757220.0,89957.0,1.171773072392917
0,2.48,random,0.25,1216,0.3791454701094236,0.3791454701094236,1212,16,27:108;657:90;1026:108;1476:84;1953:48;2079:108;2628:66;2916:66;3609:66;3753:30;3825:84;4194:84;4320:66;4437:48;4563:60;4662:96,75.0,0.0,0.4725569686290382,0.47199243585704503,0.4547987964608292,0.4547987964608292,0.4547987964608292,0.39885534077394724,1387,10,624:124;1024:110;1478:138;1852:148;2067:119;2624:113;3765:140;4155:122;4320:172;4557:201,131.0,0.3756308579668349,0.4493693016238877,0.45830789569991875,0.4674815350083073,0.46408771931970394,0.49106358712625103,0.39885534077394724,1387,10,624:124;1024:110;1478:138;1852:148;2067:119;2624:113;3765:140;4155:122;4320:172;4557:201,131.0,0.3756308579668349,0.4493693016238877,0.45830789569991875,0.4674815350083073,0.46408771931970394,0.49106358712625103,0.3872246816875444,1254,13,10:55;659:89;1056:78;1477:84;1852:148;2079:107;2633:105;2915:66;3827:78;4193:84;4320:172;4551:71;4642:117,84.0,0.2551834130781499,0.4498305466776963,0.45309480580129863,0.4409538432583765,0.4397975176404537,0.4600567249129585,1.0,0.01970987066452362,2.899313446046625,1.0,-2.788648221185519,0.0,-2.0424246790360145,0.0,-7.973809725889458,0.0,0.01970987066452362,2.899313446046625,1.0,-2.788648221185519,0.0,-2.0424246790360145,0.0,-7.973809725889458,0.0,0.008079211578120804,4.003799345095871,1.0,3.0441930168223608,1.0,3.298442946004476,1.0,-1.1560999046271947,0.0,0.0,1.1374645620405022,0.0,5.674596698126145,0.0,5.23396777550087,0.0,6.314225494654879,0.37925681812938705,1286.0,10.0,1024:110;1478:138;1852:148;2067:118;2624:113;2915:38;3765:140;4155:122;4320:158;4557:201,130.0,0.3942457231726283,0.4246574019903617,0.43259903027914226,0.4410152806278053,0.4381880644919841,0.4662718270682722,0.00011134801996343091,8.346194257620276,1.0,5.609518330796903,3.0306843246475146,1.0,5.661454495744234,3.6523254014977913,1.0,5.58076711568355,-2.522660723098702,0.0,5.048584482319796,26402.895648,332446.0,881712530.0,6894703.0,1.3393819238691531
0,2.48,random,0.375,1824,0.523710084127848,0.523710084127848,1824,22,27:108;189:48;297:84;441:108;657:90;1026:108;1170:96;1476:84;1845:72;1953:48;2079:108;2412:144;2628:66;2727:12;2916:66;3627:144;3825:84;4194:84;4320:66;4437:48;4563:60;4662:96,84.0,0.0,0.688301714956812,0.6887888001365514,0.6702178924212523,0.6702178924212523,0.6702178924212523,0.5257712574578037,1897,14,10:124;194:148;624:124;1109:153;1478:138;1852:148;2067:125;2624:113;2915:38;3626:147;3827:144;4155:122;4320:172;4557:201,141.0,0.510806536636795,0.6181557044161956,0.6305358652258366,0.6426207033682975,0.6387874839448835,0.6972039574198547,0.5257712574578037,1897,14,10:124;194:148;624:124;1109:153;1478:138;1852:148;2067:125;2624:113;2915:38;3626:147;3827:144;4155:122;4320:172;4557:201,141.0,0.510806536636795,0.6181557044161956,0.6305358652258366,0.6426207033682975,0.6387874839448835,0.6972039574198547,0.5363071933345248,1895,17,31:105;194:148;442:107;659:89;1022:112;1173:89;1477:84;1852:148;2079:107;2633:105;2915:66;3626:147;3827:144;4193:84;4320:172;4551:71;4642:117,107.0,0.3245382585751979,0.6506690173115082,0.6561077877459726,0.6481192179172053,0.6468183515970422,0.6865810766737431,1.0,0.002061173329955701,8.45729995887945,1.0,4.117644331048265,1.0,4.689580632176538,1.0,-4.026461439444962,0.0,0.002061173329955701,8.45729995887945,1.0,4.117644331048265,1.0,4.689580632176538,1.0,-4.026461439444962,0.0,0.012597109206676782,4.744707286776428,1.0,3.2972373244487096,1.0,3.4913333542433755,1.0,-2.4414723088601376,0.0,0.0,-4.055585721674526,0.0,-0.8556391849947165,0.0,-1.257204916189547,0.0,1.5236403398259157,0.5237752978024948,1887.0,14.0,10:124;194:148;624:124;1109:153;1478:134;1852:148;2067:119;2624:113;2915:38;3626:147;3827:144;4155:122;4320:172;4557:201,139.0,0.5135135135135135,0.6157089816802029,0.6278460911892717,0.6388852007652177,0.6350519813418037,0.6934684548167749,6.521367464673578e-05,8.847807765631188,1.0,0.42658541486795265,4.675000773679883,1.0,0.5812919788453885,5.246937074808155,1.0,0.5847801807278508,-3.4691049968133214,0.0,0.535783333316675,1468.775593,9686.0,14913946.0,114528.0,1.4106458645005915
0,2.48,random,0.5,2432,0.650558091135644,0.650558091135644,2430,27,27:108;189:90;297:84;441:108;657:90;810:72;1026:108;1170:96;1287:66;1476:84;1575:96;1845:72;1953:48;2079:108;2412:144;2628:66;2727:144;2916:66;3456:126;3627:144;3825:84;3915:72;4194:84;4320:66;4437:48;4563:60;4662:96,84.0,0.0,0.89157754182882,0.8922943956759449,0.8677477972821779,0.8677477972821779,0.8677477972821779,0.653973371923908,2480,18,10:124;194:148;436:128;624:124;1024:110;1201:152;1478:138;1852:148;2067:125;2417:135;2624:113;2820:133;3463:116;3626:147;3827:144;4155:122;4320:172;4557:201,134.0,0.3903225806451613,0.8048031831812501,0.8165466475296542,0.8319831879973072,0.8281904399705204,0.8868475954642321,0.653973371923908,2480,18,10:124;194:148;436:128;624:124;1024:110;1201:152;1478:138;1852:148;2067:125;2417:135;2624:113;2820:133;3463:116;3626:147;3827:144;4155:122;4320:172;4557:201,134.0,0.3903225806451613,0.8048031831812501,0.8165466475296542,0.8319831879973072,0.8281904399705204,0.8868475954642321,0.6520329701062579,2409,20,28:107;194:148;436:128;659:89;810:69;1022:112;1173:89;1478:192;1852:148;2079:107;2417:135;2625:112;2915:66;3463:211;3715:71;3827:144;4156:121;4320:172;4551:71;4642:117,114.5,0.36156081361560816,0.8094332233840428,0.824296271930887,0.8208017876597624,0.8150375044544174,0.8598189309851327,1.0,0.00341528078826403,8.489098274444395,1.0,4.121544231732644,1.0,4.558623765517211,1.0,-2.2010771150184016,0.0,0.00341528078826403,8.489098274444395,1.0,4.121544231732644,1.0,4.558623765517211,1.0,-2.2010771150184016,0.0,0.0014748789706139354,7.620592942707772,1.0,5.410098391428053,1.0,6.074379329207325,1.0,0.9137293487668563,1.0,0.0,-0.9490730780266077,0.0,1.343945466549612,0.0,1.5881535068880126,0.0,3.047723714574746,0.6505597323127957,2461.0,18.0,33:102;194:148;436:128;624:124;1024:110;1201:152;1478:138;1852:148;2067:125;2417:135;2624:113;2820:133;3463:119;3626:147;3827:144;4155:122;4320:172;4557:201,134.0,0.39333604225924423,0.8001544099828639,0.8119267228196698,0.8268792192117014,0.8230864711849146,0.8817436266786263,1.6411771517343965e-06,9.006856172776223,1.0,0.5657882160145178,4.709729969753718,1.0,0.613470182960274,5.146809503538286,1.0,0.6162796066309983,-1.6128913769973163,0.0,0.5755181399498599,2947.300789,70352.0,110508488.0,840593.0,1.4795276231486962
0,2.48,random,0.625,3040,0.7680164904612434,0.7680164904612434,3036,34,27:108;189:90;297:84;441:108;657:90;810:72;1026:108;1170:96;1287:66;1476:84;1575:96;1719:78;1845:72;1953:48;2079:108;2205:66;2286:84;2412:144;2628:66;2727:144;2916:66;3051:90;3348:84;3456:126;3627:144;3825:84;3915:72;4059:108;4194:84;4320:66;4392:24;4437:48;4491:132;4662:96,84.0,0.0,1.1168551403291689,1.1172099967203135,1.0885458257470657,1.0885458257470657,1.0885458257470657,0.7851080921329506,3127,22,10:140;194:148;374:175;624:124;809:70;1024:110;1173:180;1478:192;1852:148;2067:167;2288:148;2463:122;2624:133;2820:133;3032:137;3463:190;3672:114;3827:144;4155:127;4320:131;4462:159;4642:135,138.5,0.4819315637991685,1.0071096874566576,1.0295755125039763,1.048778624580991,1.0408635757263094,1.1288243094487365,0.7851080921329506,3127,22,10:140;194:148;374:175;624:124;809:70;1024:110;1173:180;1478:192;1852:148;2067:167;2288:148;2463:122;2624:133;2820:133;3032:137;3463:190;3672:114;3827:144;4155:127;4320:131;4462:159;4642:135,138.5,0.4819315637991685,1.0071096874566576,1.0295755125039763,1.048778624580991,1.0408635757263094,1.1288243094487365,0.7702075107736397,3010,24,10:124;194:148;374:175;624:124;810:69;1022:112;1173:89;1288:66;1478:192;1852:148;2067:167;2292:107;2417:135;2625:112;2820:133;3031:105;3419:95;3541:144;3715:71;3827:144;4156:121;4320:144;4471:150;4642:135,128.5,0.32558139534883723,1.000484803073884,1.0141438796983142,1.0157975403356183,1.011519135549304,1.0734967696061466,1.0,0.0170916016717072,7.844047625208994,1.0,3.653240885727771,1.0,4.380362212866151,1.0,-3.700210202361287,0.0,0.0170916016717072,7.844047625208994,1.0,3.653240885727771,1.0,4.380362212866151,1.0,-3.700210202361287,0.0,0.0021910203123962635,9.225312817157082,1.0,6.683070541519964,1.0,7.076109096729888,1.0,1.3824917412724402,1.0,0.0,1.4988344825851208,0.0,3.1447136194780123,0.0,2.819239798695894,0.0,4.901341987364638,0.7680200620229748,3046.0,21.0,10:140;194:150;374:175;624:124;809:70;1024:110;1173:180;1478:192;1852:148;2067:167;2417:168;2623:134;2820:133;3032:137;3419:160;3611:162;3827:144;4155:127;4320:131;4462:159;4642:135,144.0,0.5453053184504267,0.9762903474809466,1.0003723112957148,1.0194232224931956,1.0111728392093164,1.1206690535363233,3.571561731363637e-06,10.457987823917437,1.0,2.8364312139901093,6.349994792955227,1.0,2.799008427495686,7.107921844691145,1.0,2.8525098974930385,-2.951022091073807,0.0,0.7224557306349855,56659.124832,638786.0,2211747626.0,17258984.0,1.7224486934882521
0,2.48,random,0.75,3648,0.8627716289610811,0.8627716289610811,3648,38,27:108;189:90;297:84;387:162;558:84;657:90;810:72;900:96;1026:108;1170:96;1287:66;1386:78;1476:84;1575:96;1719:78;1845:72;1953:48;2079:108;2205:66;2286:84;2412:282;2727:144;2916:66;3051:186;3348:84;3456:126;3591:30;3627:144;3825:84;3915:72;4059:108;4194:84;4320:66;4392:42;4437:48;4491:132;4662:96;4770:84,84.0,0.17269736842105263,1.310598115028602,1.328113914309306,1.3002658544319683,1.2924606565109895,1.3181119808758737,0.8710108045201812,3636,24,10:140;194:150;374:133;518:149;699:180;1024:110;1173:180;1399:136;1557:237;1852:148;2067:169;2288:148;2443:142;2623:134;2820:133;3032:137;3354:130;3498:155;3672:116;3827:144;4062:166;4259:154;4425:196;4642:149,148.0,0.5998349834983498,1.1536496463470254,1.1872283013864,1.2132162476721082,1.201612520096253,1.3396229494654186,0.8710108045201812,3636,24,10:140;194:150;374:133;518:149;699:180;1024:110;1173:180;1399:136;1557:237;1852:148;2067:169;2288:148;2443:142;2623:134;2820:133;3032:137;3354:130;3498:155;3672:116;3827:144;4062:166;4259:154;4425:196;4642:149,148.0,0.5998349834983498,1.1536496463470254,1.1872283013864,1.2132162476721082,1.201612520096253,1.3396229494654186,0.8745198964067868,3614,27,9:144;194:150;374:190;624:124;810:69;1022:112;1173:89;1286:69;1400:135;1557:137;1723:71;1852:148;2067:169;2292:144;2441:144;2623:135;2785:105;2915:146;3073:144;3347:137;3498:187;3715:73;3827:144;4062:166;4259:154;4428:193;4642:135,144.0,0.4158826784726065,1.1812695137703528,1.2058477916570536,1.2132571492943363,1.205503986026164,1.2971885138757668,1.0,0.008239175559100143,10.607946457377071,1.0,6.694754496793919,1.0,7.029083319254137,1.0,-1.6319530435685126,0.0,0.008239175559100143,10.607946457377071,1.0,6.694754496793919,1.0,7.029083319254137,1.0,-1.6319530435685126,0.0,0.011748267445705785,9.20599666451335,1.0,6.691608861454146,1.0,6.727993617969452,1.0,1.5873815960767867,1.0,0.0,-1.5683159042713557,0.0,-0.003371338152335923,0.0,-0.32385364373528347,0.0,3.1676402383659763,0.862798344142222,3588.0,24.0,10:145;194:164;373:134;518:149;699:180;1024:110;1173:180;1478:138;1638:156;1852:148;2067:169;2287:149;2443:142;2623:134;2819:134;3032:137;3354:130;3498:155;3672:124;3827:144;4062:166;4259:154;4425:197;4642:149,148.5,0.5897435897435898,1.1419053772142607,1.1707913083498713,1.1969319668458793,1.1879588800507985,1.3351063485640557,2.6715181140946065e-05,11.845565675083769,1.0,1.3844846031158653,7.947135367269276,1.0,1.3422405822106964,8.085489947701351,1.0,1.1362764466169906,-1.2892962005314201,0.0,0.3371546376661594,31630.930603,468250.0,1562483266.0,12186112.0,2.0257948447260445
0,2.48,random,0.875,4256,0.9411056122263112,0.9411056122263111,4254,40,27:252;297:84;387:162;558:84;657:144;810:72;900:96;1026:108;1170:96;1287:66;1386:78;1476:84;1575:96;1674:42;1719:78;1800:42;1845:72;1953:48;2007:180;2205:66;2286:84;2376:318;2727:144;2916:66;2988:54;3051:186;3249:96;3348:84;3456:126;3591:228;3825:84;3915:138;4059:108;4194:84;4320:66;4392:42;4437:48;4491:132;4626:132;4770:84,84.0,0.31170662905500707,1.4808712844580987,1.5218300665421483,1.5034067563796147,1.4851252483602555,1.5431020619903328,0.9420429141752771,4112,26,4:151;194:164;373:134;517:150;699:180;979:155;1173:180;1399:136;1557:137;1719:152;1880:157;2066:126;2207:134;2353:133;2504:162;2687:200;2915:172;3098:137;3344:140;3498:187;3712:156;3884:136;4062:172;4259:154;4422:200;4642:207,154.5,0.7050097276264592,1.2921154202086176,1.3387350811677083,1.367826637279271,1.350753489530641,1.5293792806199686,0.9420429141752771,4112,26,4:151;194:164;373:134;517:150;699:180;979:155;1173:180;1399:136;1557:137;1719:152;1880:157;2066:126;2207:134;2353:133;2504:162;2687:200;2915:172;3098:137;3344:140;3498:187;3712:156;3884:136;4062:172;4259:154;4422:200;4642:207,154.5,0.7050097276264592,1.2921154202086176,1.3387350811677083,1.367826637279271,1.350753489530641,1.5293792806199686,0.9443164363034305,4126,26,9:144;194:164;374:133;517:150;699:209;979:155;1173:180;1400:135;1557:137;1719:105;1852:185;2066:126;2207:137;2353:133;2504:162;2687:200;2915:172;3098:137;3333:151;3498:187;3712:156;3884:135;4062:172;4259:154;4422:200;4642:207,154.5,0.6795928259815802,1.2955408320390074,1.345754522234458,1.3711801230549425,1.3520544973344997,1.5138847890864213,1.0,0.0009373019489659073,12.031237218913827,1.0,9.018192749568133,1.0,9.047840172266675,1.0,0.8892983625894635,1.0,0.0009373019489659073,12.031237218913827,1.0,9.018192749568133,1.0,9.047840172266675,1.0,0.8892983625894635,1.0,0.0032108240771193675,11.56998722648208,1.0,8.79513363656087,1.0,8.9602376077493,1.0,1.8934115651576766,1.0,0.0,-0.5243338406152098,0.0,-0.24516891865347112,0.0,-0.09631718991973681,0.0,1.0131228878206278,0.9411058159259887,4105.0,26.0,10:145;194:164;373:134;518:149;699:180;979:155;1173:180;1399:136;1557:137;1719:152;1880:157;2066:126;2207:134;2353:133;2504:162;2687:200;2915:172;3098:137;3344:140;3498:187;3712:156;3884:136;4062:172;4259:154;4422:200;4642:207,154.5,0.6691839220462851,1.2904027142934227,1.3364578445038633,1.365568993512995,1.3487502374003082,1.5158859542206715,2.0369967757005725e-07,12.180875257608859,1.0,0.17010360719453832,9.168361275597137,1.0,0.1650533557941536,9.182727928874723,1.0,0.14830627097094373,1.7637270041981123,1.0,0.8822746960340244,1072.976475,3094.0,6435576.0,50054.0,2.4861034720070463
0,3.3,hot-cold,0.125,608,0.4825822163505203,0.48258221635052034,606,7,0:66;72:90;180:78;288:96;405:78;549:78;810:120,78.0,0.0,0.2252775985003487,0.22491560104436867,0.21659135536780313,0.21659135536780313,0.21659135536780313,0.5448539215888312,729,5,0:203;218:132;356:136;506:121;802:137,136.0,0.2784636488340192,0.23337051652471785,0.23853127173219224,0.24368373558957818,0.241365302725643,0.24843999207356454,0.5448539215888312,729,5,0:203;218:132;356:136;506:121;802:137,136.0,0.2784636488340192,0.23337051652471785,0.23853127173219224,0.24368373558957818,0.241365302725643,0.24843999207356454,0.5457530192216459,733,5,0:203;215:135;356:137;506:121;802:137,137.0,0.27694406548431105,0.23434920561911493,0.23959779099352654,0.24372133306218732,0.24140290019825214,0.24847758954617372,1.0,0.06227170523831088,-6.053679969108794,0.0,-12.508523332230093,0.0,-11.438105327781955,0.0,-14.704481927119328,0.0,0.06227170523831088,-6.053679969108794,0.0,-12.508523332230093,0.0,-11.438105327781955,0.0,-14.704481927119328,0.0,0.06317080287112559,-6.527866400099813,0.0,-12.525882045621618,0.0,-11.455464041173503,0.0,-14.721840640510875,0.0,0.0,-0.4471192618013209,0.0,-0.015428798527805654,0.0,-0.015576999752897613,0.0,-0.015133422077240333,0.48266667248803097,595.0,4.0,0:203;213:137;356:136;508:119,136.5,0.3411764705882353,0.18958354604824562,0.1948680279460432,0.19863902344778794,0.19632059058385276,0.2033952799317743,8.445613751068004e-05,13.3594881630279,1.0,18.305039615590267,8.28857268542854,1.0,18.48490710010139,9.358990689876666,1.0,18.662463756438108,6.092614090539305,1.0,18.131023015188408,3161.750746,45146.0,24871890.0,181161.0,0.7035600027246202
